file,2theta_deg,intensity,FWHM_deg,prom_log10
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,37.36,299.873,0.259999999999998,0.04204155307952144
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,37.56,300.159,0.09999999999999432,0.038797523845460195
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,37.71,296.956,0.21000000000000085,0.047922120716266725
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,37.82,296.539,0.21000000000000085,0.04468360880437634
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,37.93,300.988,0.28000000000000114,0.04971512152258571
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,38.12,312.888,0.259999999999998,0.057709495293310514
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,38.71,663.064,0.21999999999999886,0.1266679398365802
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,39.33,281.019,0.14999999999999858,0.038871619395454644
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,39.4,276.763,0.1599999999999966,0.03785449569951745
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,39.54,282.495,0.1599999999999966,0.044238905413681265
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,39.62,275.175,0.1700000000000017,0.03433105178355234
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,39.74,275.659,0.13000000000000256,0.03257925227619349
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,39.8,274.117,0.13000000000000256,0.033299601307461464
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,40.17,274.004,0.07000000000000028,0.03981221091561912
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,40.32,266.382,0.14999999999999858,0.03820743847369257
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,40.38,264.692,0.14999999999999858,0.036239319561228125
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,40.48,260.521,0.11999999999999744,0.03474815466141088
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,40.69,253.627,0.12999999999999545,0.03378603557502935
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,40.8,260.764,0.12000000000000455,0.04494158647101708
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,40.98,258.057,0.0800000000000054,0.04369910084352119
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,41.15,254.127,0.1700000000000017,0.04812910033845068
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,41.22,259.629,0.1700000000000017,0.05305258904492079
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,41.49,246.254,0.4399999999999977,0.035295094234264225
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,41.66,253.826,0.09000000000000341,0.049114970711855374
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,41.75,251.18,0.060000000000002274,0.0375942986487168
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,42.02,241.147,0.09000000000000341,0.037865442220678405
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,42.13,244.344,0.04999999999999716,0.03633289799684708
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,42.27,240.123,0.1700000000000017,0.0357229264704055
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,42.35,247.795,0.1600000000000037,0.04666830903298687
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,42.59,237.965,0.20000000000000284,0.040819837432002876
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,42.77,235.546,0.14999999999999858,0.03707099825399523
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,42.85,235.446,0.14999999999999858,0.03575140227470221
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,42.94,237.015,0.0799999999999983,0.03918760345657232
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,43.03,234.18,0.2700000000000031,0.03457490294742741
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,43.11,235.747,0.2700000000000031,0.03563462913123867
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,43.17,232.011,0.2700000000000031,0.03128949521443761
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,43.37,233.439,0.12000000000000455,0.03688202743424581
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,43.62,242.169,0.09999999999999432,0.04488743198042827
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,43.71,247.938,0.0799999999999983,0.05746557685950373
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,43.8,234.068,0.3200000000000003,0.040226284837106926
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,43.98,231.101,0.0899999999999963,0.03756264877166167
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,44.13,233.321,0.17999999999999972,0.04858720354084356
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,44.18,238.363,0.1599999999999966,0.05619966535396801
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,44.34,240.063,0.05999999999999517,0.031054847062397355
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,44.44,235.213,0.1700000000000017,0.034616597459808
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,44.53,237.383,0.1700000000000017,0.033831777876680645
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,45.05,497.55,0.22999999999999687,0.08895057870802017
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,45.66,234.737,0.15000000000000568,0.05775248929657476
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,45.74,218.219,0.21000000000000085,0.03266742229644783
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,45.88,214.974,0.1599999999999966,0.03581322996253447
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,45.97,215.441,0.14000000000000057,0.04431324275507209
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,46.05,211.334,0.30999999999999517,0.0319379512555204
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,46.12,208.464,0.13999999999999346,0.035440309910112995
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,46.21,215.881,0.07000000000000028,0.0498105268935221
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,46.28,207.089,0.5499999999999972,0.03223889243095232
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,46.35,204.195,0.5399999999999991,0.036125905848702795
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,46.51,204.524,0.5399999999999991,0.03486125338393112
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,46.61,211.51,0.09999999999999432,0.054675146539287255
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,46.78,198.989,0.46000000000000085,0.034976743539564974
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,46.86,200.386,0.46000000000000085,0.03632618031027179
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,46.97,203.959,0.09000000000000341,0.041849352079493335
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,47.1,203.022,0.10999999999999943,0.04648920988105226
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,47.18,204.078,0.060000000000002274,0.057043723564251345
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,47.27,194.108,0.03999999999999915,0.03357700549701703
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,47.48,200.366,0.10999999999999943,0.03663601367003831
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,47.62,192.978,0.14999999999999858,0.032264668420389685
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,47.69,192.747,0.1699999999999946,0.033262296133827515
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,47.95,197.599,0.10999999999999943,0.03957601946754143
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,48.0,190.735,0.13000000000000256,0.03052701428490602
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,48.14,193.197,0.13000000000000256,0.05056332221724874
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,48.24,186.409,0.09000000000000341,0.03551477182102508
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,48.33,192.134,0.0799999999999983,0.04758268792276251
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,48.42,183.484,0.37999999999999545,0.03393616023612387
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,48.55,191.092,0.28000000000000114,0.04749228210702868
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,48.74,183.195,0.5200000000000031,0.03527079660319601
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,48.83,182.205,0.5200000000000031,0.03523140225931398
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,48.87,184.711,0.5200000000000031,0.035042375956795026
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,48.99,193.013,0.09000000000000341,0.051027097186208265
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,49.09,185.436,0.3999999999999986,0.042550783745508886
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,49.15,184.079,0.5200000000000031,0.03669901997018747
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,49.24,188.794,0.0799999999999983,0.046277357045279036
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,49.49,186.375,0.14999999999999858,0.03432538115076167
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,49.58,186.725,0.1599999999999966,0.03305858267654595
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,49.77,186.374,0.1599999999999966,0.0338894169143924
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,49.97,186.23,0.14000000000000057,0.03479314863491925
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,50.1,184.837,0.0899999999999963,0.045665831086701
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,50.2,190.879,0.07000000000000028,0.04183858281715541
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,50.31,217.945,0.0899999999999963,0.05159726094711811
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,50.63,302.223,0.25,0.0828519905962338
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,50.74,293.769,0.28000000000000114,0.07129805894918029
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,51.48,171.255,0.5700000000000003,0.03988758806651461
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,51.55,172.41,0.5700000000000003,0.03913806916898846
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,51.61,174.744,0.5600000000000023,0.04397791624328097
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,51.71,170.557,0.5600000000000023,0.04386755574933014
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,51.95,173.333,0.10999999999999943,0.046070527123830335
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,52.04,172.374,0.25,0.0433782945953413
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,52.12,172.001,0.22999999999999687,0.05763155334603794
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,52.19,172.186,0.25,0.05089041268793037
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,52.35,167.009,0.07000000000000028,0.03969037543795268
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,52.46,162.905,0.14999999999999858,0.03296536880928374
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,52.53,172.981,0.13000000000000256,0.04856199351303915
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,52.69,168.301,0.13000000000000256,0.04180780433403735
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,52.75,168.246,0.13000000000000256,0.0442303266769254
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,52.97,175.371,0.09000000000000341,0.048716245561735094
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,53.09,167.934,0.25,0.03755159400022143
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,53.15,165.178,0.3299999999999983,0.0381160847401162
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,53.29,168.752,0.39000000000000057,0.03943584733954822
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,53.34,170.715,0.39000000000000057,0.039825607671119305
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,53.42,174.502,0.240000000000002,0.055720038838100144
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,53.48,167.331,0.4200000000000017,0.031008073829930535
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,53.57,165.951,0.09999999999999432,0.05060867032079654
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,53.74,159.649,0.28000000000000114,0.04331327807821181
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,53.86,160.671,0.23999999999999488,0.04823257396311341
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,54.12,164.666,0.28999999999999915,0.050202499190230974
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,54.19,166.115,0.13999999999999346,0.06775896903778575
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,54.27,158.113,0.3299999999999983,0.03502671167870555
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,54.32,160.25,0.3299999999999983,0.03876245025084906
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,54.5,164.784,0.14000000000000057,0.059050228414604305
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,54.58,153.482,0.4299999999999997,0.03075367606466849
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,54.69,163.084,0.21000000000000085,0.042776660581477735
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,54.78,160.425,0.21000000000000085,0.03810202649911071
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,54.84,169.05,0.12999999999999545,0.04697058200081368
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,55.09,164.864,0.12999999999999545,0.037361131927377764
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,55.21,179.258,0.060000000000002274,0.05662864913343538
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,55.88,690.492,0.21999999999999886,0.135092338671978
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,56.8,172.608,0.10000000000000142,0.06839054073434271
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,56.99,155.537,0.1600000000000037,0.05095355126590409
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,57.07,149.025,0.3100000000000023,0.03436016322194235
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,57.16,149.703,0.09000000000000341,0.035567184810718924
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,57.28,149.246,0.12999999999999545,0.03764527285118423
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,57.34,148.182,0.14000000000000057,0.03421990297014124
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,57.52,154.557,0.0899999999999963,0.051937890093425865
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,57.62,146.418,0.1599999999999966,0.03453845008800919
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,57.67,152.494,0.1599999999999966,0.04265263390942754
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,57.82,145.06,0.14000000000000057,0.0335000552688197
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,57.88,145.498,0.14000000000000057,0.03959407790160213
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,58.0,152.959,0.07000000000000028,0.06494336654086719
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,58.2,143.62,0.10000000000000142,0.038112852134771516
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,58.32,149.049,0.10999999999999943,0.0516762173148889
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,58.53,146.76,0.1700000000000017,0.048503720808912895
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,58.64,139.464,0.3200000000000003,0.030046007163105452
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,58.84,142.463,0.22000000000000597,0.05763238515120265
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,58.98,141.307,0.13000000000000256,0.05887566294138813
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,59.11,147.897,0.38000000000000256,0.06560721010238574
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,59.26,139.203,0.3999999999999986,0.05654687526057148
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,59.35,136.108,0.4299999999999997,0.045084479190613716
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,59.43,133.098,0.6700000000000017,0.0392136673008064
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,59.52,134.456,0.6299999999999955,0.041111866130819075
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,59.61,139.609,0.4399999999999977,0.06032373115797073
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,59.69,136.836,0.5599999999999952,0.04924225841359315
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,59.79,134.691,0.5599999999999952,0.045341434461916005
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,59.87,133.165,0.6299999999999955,0.0397238577471015
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,59.96,139.867,0.10000000000000142,0.06435306578648659
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,60.08,143.772,0.07000000000000028,0.0681648469054674
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,60.27,140.337,0.19000000000000483,0.058573920440131835
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,60.35,143.752,0.19000000000000483,0.05556930808003322
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,60.48,140.933,0.20000000000000284,0.05770203956324056
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,60.54,137.139,0.21000000000000085,0.047870289593315865
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,60.6,140.483,0.21000000000000085,0.05398030170327469
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,60.68,138.521,0.07000000000000028,0.05976931518523005
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,60.79,138.169,0.09000000000000341,0.05752282468380418
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,60.94,137.446,0.10000000000000142,0.059484965489431364
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,61.03,136.118,0.19999999999999574,0.04485478494337643
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,61.23,140.642,0.29999999999999716,0.04814366693260011
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,61.31,149.723,0.259999999999998,0.06688023879272266
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,61.64,332.424,0.22999999999999687,0.1841547644605164
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,61.72,341.414,0.21999999999999886,0.19731687755633387
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,62.08,152.1,0.14999999999999858,0.05108454689673464
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,62.37,151.995,0.21999999999999886,0.06374738100128712
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,62.4,151.463,0.21999999999999886,0.06369859082898921
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,62.59,147.272,0.14000000000000057,0.03649751328152035
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,62.75,145.333,0.269999999999996,0.03171321694380224
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,62.85,148.212,0.259999999999998,0.037077716153134044
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,62.93,155.515,0.07000000000000028,0.06285471893426706
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.04,150.367,0.060000000000002274,0.03593089736159698
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.13,152.897,0.22999999999999687,0.04506197681547015
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.21,150.002,0.3499999999999943,0.031883742091488566
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.27,151.083,0.3399999999999963,0.03704653471876488
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.39,151.58,0.3299999999999983,0.04049510795547024
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.51,150.221,0.060000000000002274,0.03077613647099941
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.58,161.971,0.07000000000000028,0.0426348141478978
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.66,156.24,0.21000000000000085,0.04219100932916123
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.72,155.849,0.21000000000000085,0.03583061969783554
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.79,169.264,0.10999999999999943,0.07097923080428212
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,63.9,158.749,0.07000000000000028,0.03521584893903223
BTO_Mapping_Theta2Theta_09-17-2025_001_05_-15-000_-30-000.xy,64.02,164.864,0.0800000000000054,0.04100243929745361
